2017-02-15 11:40:09,764 WARN org.apache.hadoop.util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2017-02-15 11:42:19,881 INFO org.apache.hadoop.mapreduce.Job:  map 42% reduce 0%
2017-02-15 11:42:21,918 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-02-15 11:42:22,885 INFO org.apache.hadoop.mapreduce.Job:  map 45% reduce 0%
2017-02-15 11:42:24,919 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-02-15 11:42:25,889 INFO org.apache.hadoop.mapreduce.Job:  map 47% reduce 0%
2017-02-15 11:42:27,920 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-02-15 11:42:28,890 INFO org.apache.hadoop.mapreduce.Job:  map 50% reduce 0%
2017-02-15 11:42:30,921 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-02-15 11:42:31,891 INFO org.apache.hadoop.mapreduce.Job:  map 52% reduce 0%
2017-02-15 11:42:33,922 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-02-15 11:42:34,893 INFO org.apache.hadoop.mapreduce.Job:  map 55% reduce 0%
2017-02-15 11:42:35,190 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-02-15 11:42:35,194 INFO org.apache.hadoop.mapred.MapTask: Starting flush of map output
2017-02-15 11:42:35,195 INFO org.apache.hadoop.mapred.MapTask: Spilling map output
2017-02-15 11:42:35,195 INFO org.apache.hadoop.mapred.MapTask: bufstart = 0; bufend = 15750215; bufvoid = 104857600
2017-02-15 11:42:35,195 INFO org.apache.hadoop.mapred.MapTask: kvstart = 26214396(104857584); kvend = 22127192(88508768); length = 4087205/6553600
2017-02-15 11:42:36,924 INFO org.apache.hadoop.mapred.LocalJobRunner: map > sort
2017-02-15 11:42:37,894 INFO org.apache.hadoop.mapreduce.Job:  map 56% reduce 0%
2017-02-15 11:42:39,925 INFO org.apache.hadoop.mapred.LocalJobRunner: map > sort
2017-02-15 11:42:42,618 INFO org.apache.hadoop.mapred.MapTask: Finished spill 0
2017-02-15 11:42:42,627 INFO org.apache.hadoop.mapred.Task: Task:attempt_local696825130_0001_m_000001_0 is done. And is in the process of committing
2017-02-15 11:42:42,633 INFO org.apache.hadoop.mapred.LocalJobRunner: map
2017-02-15 11:42:42,637 INFO org.apache.hadoop.mapred.Task: Task 'attempt_local696825130_0001_m_000001_0' done.
2017-02-15 11:42:42,638 INFO org.apache.hadoop.mapred.LocalJobRunner: Finishing task: attempt_local696825130_0001_m_000001_0
2017-02-15 11:42:42,638 INFO org.apache.hadoop.mapred.LocalJobRunner: Starting task: attempt_local696825130_0001_m_000002_0
2017-02-15 11:42:42,645 INFO org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter: File Output Committer Algorithm version is 1
2017-02-15 11:42:42,645 INFO org.apache.hadoop.mapred.Task:  Using ResourceCalculatorProcessTree : [ ]
2017-02-15 11:42:42,651 INFO org.apache.hadoop.mapred.MapTask: Processing split: file:/home/cloudera/workspace/Assignment1/input/pg31100.txt:0+4454047
2017-02-15 11:42:42,897 INFO org.apache.hadoop.mapreduce.Job:  map 100% reduce 0%
2017-02-15 11:42:42,912 INFO org.apache.hadoop.mapred.MapTask: (EQUATOR) 0 kvi 26214396(104857584)
2017-02-15 11:42:42,914 INFO org.apache.hadoop.mapred.MapTask: mapreduce.task.io.sort.mb: 100
2017-02-15 11:42:42,914 INFO org.apache.hadoop.mapred.MapTask: soft limit at 83886080
2017-02-15 11:42:42,914 INFO org.apache.hadoop.mapred.MapTask: bufstart = 0; bufvoid = 104857600
2017-02-15 11:42:42,915 INFO org.apache.hadoop.mapred.MapTask: kvstart = 26214396; length = 6553600
2017-02-15 11:42:42,924 INFO org.apache.hadoop.mapred.MapTask: Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
2017-02-15 11:42:48,651 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-02-15 11:42:48,901 INFO org.apache.hadoop.mapreduce.Job:  map 74% reduce 0%
2017-02-15 11:42:51,652 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-02-15 11:42:51,904 INFO org.apache.hadoop.mapreduce.Job:  map 77% reduce 0%
2017-02-15 11:42:54,652 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-02-15 11:42:54,906 INFO org.apache.hadoop.mapreduce.Job:  map 81% reduce 0%
2017-02-15 11:42:57,653 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-02-15 11:42:57,908 INFO org.apache.hadoop.mapreduce.Job:  map 84% reduce 0%
2017-02-15 11:43:00,655 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-02-15 11:43:00,911 INFO org.apache.hadoop.mapreduce.Job:  map 87% reduce 0%
2017-02-15 11:43:01,913 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-02-15 11:43:01,915 INFO org.apache.hadoop.mapred.MapTask: Starting flush of map output
2017-02-15 11:43:01,915 INFO org.apache.hadoop.mapred.MapTask: Spilling map output
2017-02-15 11:43:01,915 INFO org.apache.hadoop.mapred.MapTask: bufstart = 0; bufend = 15301455; bufvoid = 104857600
2017-02-15 11:43:01,919 INFO org.apache.hadoop.mapred.MapTask: kvstart = 26214396(104857584); kvend = 23043300(92173200); length = 3171097/6553600
2017-02-15 11:43:03,655 INFO org.apache.hadoop.mapred.LocalJobRunner: map > sort
2017-02-15 11:43:03,914 INFO org.apache.hadoop.mapreduce.Job:  map 89% reduce 0%
2017-02-15 11:43:06,660 INFO org.apache.hadoop.mapred.LocalJobRunner: map > sort
2017-02-15 11:43:07,942 INFO org.apache.hadoop.mapred.MapTask: Finished spill 0
2017-02-15 11:43:07,956 INFO org.apache.hadoop.mapred.Task: Task:attempt_local696825130_0001_m_000002_0 is done. And is in the process of committing
2017-02-15 11:43:07,968 INFO org.apache.hadoop.mapred.LocalJobRunner: map
2017-02-15 11:43:07,972 INFO org.apache.hadoop.mapred.Task: Task 'attempt_local696825130_0001_m_000002_0' done.
2017-02-15 11:43:07,973 INFO org.apache.hadoop.mapred.LocalJobRunner: Finishing task: attempt_local696825130_0001_m_000002_0
2017-02-15 11:43:07,974 INFO org.apache.hadoop.mapred.LocalJobRunner: map task executor complete.
2017-02-15 11:43:07,993 INFO org.apache.hadoop.mapred.LocalJobRunner: Waiting for reduce tasks
2017-02-15 11:43:08,004 INFO org.apache.hadoop.mapred.LocalJobRunner: Starting task: attempt_local696825130_0001_r_000000_0
2017-02-15 11:43:08,063 INFO org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter: File Output Committer Algorithm version is 1
2017-02-15 11:43:08,074 INFO org.apache.hadoop.mapred.Task:  Using ResourceCalculatorProcessTree : [ ]
2017-02-15 11:43:08,118 INFO org.apache.hadoop.mapred.ReduceTask: Using ShuffleConsumerPlugin: org.apache.hadoop.mapreduce.task.reduce.Shuffle@6575cfac
2017-02-15 11:43:08,252 INFO org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl: MergerManager: memoryLimit=261121632, maxSingleShuffleLimit=65280408, mergeThreshold=172340288, ioSortFactor=10, memToMemMergeOutputsThreshold=10
2017-02-15 11:43:08,274 INFO org.apache.hadoop.mapreduce.task.reduce.EventFetcher: attempt_local696825130_0001_r_000000_0 Thread started: EventFetcher for fetching Map Completion Events
2017-02-15 11:43:08,523 INFO org.apache.hadoop.mapreduce.task.reduce.LocalFetcher: localfetcher#1 about to shuffle output of map attempt_local696825130_0001_m_000001_0 decomp: 575180 len: 575184 to MEMORY
2017-02-15 11:43:08,534 INFO org.apache.hadoop.mapreduce.task.reduce.InMemoryMapOutput: Read 575180 bytes from map-output for attempt_local696825130_0001_m_000001_0
2017-02-15 11:43:08,550 INFO org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl: closeInMemoryFile -> map-output of size: 575180, inMemoryMapOutputs.size() -> 1, commitMemory -> 0, usedMemory ->575180
2017-02-15 11:43:08,571 INFO org.apache.hadoop.mapreduce.task.reduce.LocalFetcher: localfetcher#1 about to shuffle output of map attempt_local696825130_0001_m_000000_0 decomp: 2078811 len: 2078815 to MEMORY
2017-02-15 11:43:08,656 INFO org.apache.hadoop.mapreduce.task.reduce.InMemoryMapOutput: Read 2078811 bytes from map-output for attempt_local696825130_0001_m_000000_0
2017-02-15 11:43:08,657 INFO org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl: closeInMemoryFile -> map-output of size: 2078811, inMemoryMapOutputs.size() -> 2, commitMemory -> 575180, usedMemory ->2653991
2017-02-15 11:43:08,670 INFO org.apache.hadoop.mapreduce.task.reduce.LocalFetcher: localfetcher#1 about to shuffle output of map attempt_local696825130_0001_m_000002_0 decomp: 465855 len: 465859 to MEMORY
2017-02-15 11:43:08,680 INFO org.apache.hadoop.mapreduce.task.reduce.InMemoryMapOutput: Read 465855 bytes from map-output for attempt_local696825130_0001_m_000002_0
2017-02-15 11:43:08,682 INFO org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl: closeInMemoryFile -> map-output of size: 465855, inMemoryMapOutputs.size() -> 3, commitMemory -> 2653991, usedMemory ->3119846
2017-02-15 11:43:08,682 INFO org.apache.hadoop.mapreduce.task.reduce.EventFetcher: EventFetcher is interrupted.. Returning
2017-02-15 11:43:08,683 INFO org.apache.hadoop.mapred.LocalJobRunner: 3 / 3 copied.
2017-02-15 11:43:08,690 INFO org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl: finalMerge called with 3 in-memory map-outputs and 0 on-disk map-outputs
2017-02-15 11:43:08,692 INFO org.apache.hadoop.mapred.Merger: Merging 3 sorted segments
2017-02-15 11:43:08,692 INFO org.apache.hadoop.mapred.Merger: Down to the last merge-pass, with 3 segments left of total size: 3119837 bytes
2017-02-15 11:43:08,944 INFO org.apache.hadoop.mapreduce.Job:  map 100% reduce 0%
2017-02-15 11:43:09,991 INFO org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl: Merged 3 segments, 3119846 bytes to disk to satisfy reduce memory limit
2017-02-15 11:43:09,994 INFO org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl: Merging 1 files, 3119846 bytes from disk
2017-02-15 11:43:10,003 INFO org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl: Merging 0 segments, 0 bytes from memory into reduce
2017-02-15 11:43:10,006 INFO org.apache.hadoop.mapred.Merger: Merging 1 sorted segments
2017-02-15 11:43:10,008 INFO org.apache.hadoop.mapred.Merger: Down to the last merge-pass, with 1 segments left of total size: 3119839 bytes
2017-02-15 11:43:10,010 INFO org.apache.hadoop.mapred.LocalJobRunner: 3 / 3 copied.
2017-02-15 11:43:10,040 INFO org.apache.hadoop.mapred.LocalJobRunner: reduce task executor complete.
2017-02-15 11:43:10,067 WARN org.apache.hadoop.mapred.LocalJobRunner: job_local696825130_0001
java.lang.Exception: java.io.IOException: Mkdirs failed to create file:/output/_temporary/0/_temporary/attempt_local696825130_0001_r_000000_0 (exists=false, cwd=file:/home/cloudera/workspace/Assignment1/InvertedIndex)
	at org.apache.hadoop.mapred.LocalJobRunner$Job.runTasks(LocalJobRunner.java:462)
	at org.apache.hadoop.mapred.LocalJobRunner$Job.run(LocalJobRunner.java:529)
Caused by: java.io.IOException: Mkdirs failed to create file:/output/_temporary/0/_temporary/attempt_local696825130_0001_r_000000_0 (exists=false, cwd=file:/home/cloudera/workspace/Assignment1/InvertedIndex)
	at org.apache.hadoop.fs.ChecksumFileSystem.create(ChecksumFileSystem.java:442)
	at org.apache.hadoop.fs.ChecksumFileSystem.create(ChecksumFileSystem.java:428)
	at org.apache.hadoop.fs.FileSystem.create(FileSystem.java:917)
	at org.apache.hadoop.fs.FileSystem.create(FileSystem.java:898)
	at org.apache.hadoop.fs.FileSystem.create(FileSystem.java:795)
	at org.apache.hadoop.mapreduce.lib.output.TextOutputFormat.getRecordWriter(TextOutputFormat.java:132)
	at org.apache.hadoop.mapred.ReduceTask$NewTrackingRecordWriter.<init>(ReduceTask.java:540)
	at org.apache.hadoop.mapred.ReduceTask.runNewReducer(ReduceTask.java:614)
	at org.apache.hadoop.mapred.ReduceTask.run(ReduceTask.java:389)
	at org.apache.hadoop.mapred.LocalJobRunner$Job$ReduceTaskRunnable.run(LocalJobRunner.java:319)
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2017-02-15 11:43:10,946 INFO org.apache.hadoop.mapreduce.Job: Job job_local696825130_0001 failed with state FAILED due to: NA
2017-02-15 11:43:11,069 INFO org.apache.hadoop.mapreduce.Job: Counters: 34
	File System Counters
		FILE: Number of bytes read=69914622
		FILE: Number of bytes written=14881555
		FILE: Number of read operations=0
		FILE: Number of large read operations=0
		FILE: Number of write operations=0
	Map-Reduce Framework
		Map input records=507535
		Map output records=4668151
		Map output bytes=82041987
		Map output materialized bytes=3119858
		Input split bytes=369
		Combine input records=4668151
		Combine output records=140433
		Reduce input groups=0
		Reduce shuffle bytes=3119858
		Reduce input records=0
		Reduce output records=0
		Spilled Records=232758
		Shuffled Maps =3
		Failed Shuffles=0
		Merged Map outputs=3
		GC time elapsed (ms)=2923
		CPU time spent (ms)=0
		Physical memory (bytes) snapshot=0
		Virtual memory (bytes) snapshot=0
		Total committed heap usage (bytes)=463745024
	BDPA.InvertedIndex$COUNTER
		COUNT_UNIQUE_WORD=140433
	Shuffle Errors
		BAD_ID=0
		CONNECTION=0
		IO_ERROR=0
		WRONG_LENGTH=0
		WRONG_MAP=0
		WRONG_REDUCE=0
	File Input Format Counters 
		Bytes Read=26057865
	File Output Format Counters 
		Bytes Written=0
2017-02-15 11:45:14,514 WARN org.apache.hadoop.util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2017-02-15 11:45:16,799 INFO org.apache.hadoop.conf.Configuration.deprecation: session.id is deprecated. Instead, use dfs.metrics.session-id
2017-02-15 11:45:16,810 INFO org.apache.hadoop.metrics.jvm.JvmMetrics: Initializing JVM Metrics with processName=JobTracker, sessionId=
2017-02-15 11:45:19,207 WARN org.apache.hadoop.mapreduce.JobResourceUploader: No job jar file set.  User classes may not be found. See Job or Job#setJar(String).
2017-02-15 11:45:19,335 INFO org.apache.hadoop.mapreduce.lib.input.FileInputFormat: Total input paths to process : 1
2017-02-15 11:45:19,617 INFO org.apache.hadoop.mapreduce.JobSubmitter: number of splits:1
2017-02-15 11:45:20,971 INFO org.apache.hadoop.mapreduce.JobSubmitter: Submitting tokens for job: job_local986421092_0001
2017-02-15 11:45:22,748 INFO org.apache.hadoop.mapreduce.Job: The url to track the job: http://localhost:8080/
2017-02-15 11:45:22,751 INFO org.apache.hadoop.mapreduce.Job: Running job: job_local986421092_0001
2017-02-15 11:45:22,766 INFO org.apache.hadoop.mapred.LocalJobRunner: OutputCommitter set in config null
2017-02-15 11:45:22,819 INFO org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter: File Output Committer Algorithm version is 1
2017-02-15 11:45:22,840 INFO org.apache.hadoop.mapred.LocalJobRunner: OutputCommitter is org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter
2017-02-15 11:45:23,282 INFO org.apache.hadoop.mapred.LocalJobRunner: Waiting for map tasks
